task_id,task_label,model_id,model_label,seed,gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier
human_enhancers_ensembl,Enhancers (Ensembl),small_cnn_rc_aug,RC-aug CNN,2026,3,6197,3703,2494,0.4837437782391392,0.4551724137931034,0.5167785234899329,0.8688513247348593,0.0249761576913519,0.1424658028676645
human_enhancers_ensembl,Enhancers (Ensembl),small_cnn_rc_aug,RC-aug CNN,2026,4,6191,4188,2003,0.5837308897024086,0.5167958656330749,1.0,0.8464727693559946,0.0407887677483211,0.1450402194482453
human_enhancers_ensembl,Enhancers (Ensembl),dnabert2,DNABERT-2,2026,0,6197,1696,4501,0.2947336248925645,0.0,0.3520710059171598,0.7879264513546256,0.0501796611336563,0.1535332598967586
human_enhancers_ensembl,Enhancers (Ensembl),dnabert2,DNABERT-2,2026,1,6193,2543,3650,0.3798761431671731,0.352112676056338,0.4050632911392405,0.7859501505610351,0.0324167552777117,0.1859338973997888
human_enhancers_ensembl,Enhancers (Ensembl),dnabert2,DNABERT-2,2026,2,6192,3355,2837,0.4297330124788917,0.4050925925925926,0.4551282051282051,0.7627562542451856,0.0341231232022058,0.1963603408323883
human_enhancers_ensembl,Enhancers (Ensembl),dnabert2,DNABERT-2,2026,3,6197,3703,2494,0.4837437782391392,0.4551724137931034,0.5167785234899329,0.7760676934391392,0.0306099034126163,0.1859399807870889
human_enhancers_ensembl,Enhancers (Ensembl),dnabert2,DNABERT-2,2026,4,6191,4188,2003,0.5837308897024086,0.5167958656330749,1.0,0.7606148084463563,0.0411179193943344,0.1746841512879988
human_enhancers_ensembl,Enhancers (Ensembl),caduceus_ph,Caduceus-Ph,2026,0,6197,1696,4501,0.2947336248925645,0.0,0.3520710059171598,0.6674778508339866,0.0740265975086075,0.1891915080490978
human_enhancers_ensembl,Enhancers (Ensembl),caduceus_ph,Caduceus-Ph,2026,1,6193,2543,3650,0.3798761431671731,0.352112676056338,0.4050632911392405,0.6169911494890621,0.0425296291766566,0.2309908993999672
human_enhancers_ensembl,Enhancers (Ensembl),caduceus_ph,Caduceus-Ph,2026,2,6192,3355,2837,0.4297330124788917,0.4050925925925926,0.4551282051282051,0.6334971084146211,0.0725909640945363,0.2378530885527993
human_enhancers_ensembl,Enhancers (Ensembl),caduceus_ph,Caduceus-Ph,2026,3,6197,3703,2494,0.4837437782391392,0.4551724137931034,0.5167785234899329,0.6814537985954301,0.0738675671808996,0.2213656166565039
human_enhancers_ensembl,Enhancers (Ensembl),caduceus_ph,Caduceus-Ph,2026,4,6191,4188,2003,0.5837308897024086,0.5167958656330749,1.0,0.6525151384670845,0.0617280981338904,0.2014787392396579
human_ocr_ensembl,Open chromatin,kmer_logistic_regression,6-mer logistic regression,2026,0,6993,2450,4543,0.3066565473960532,0.0,0.3483412322274881,0.6846374103240239,0.1895467226030248,0.2533799761271531
human_ocr_ensembl,Open chromatin,kmer_logistic_regression,6-mer logistic regression,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.669683995244412,0.2238233543204903,0.2860992372840779
human_ocr_ensembl,Open chromatin,kmer_logistic_regression,6-mer logistic regression,2026,2,6991,3884,3107,0.410124746689371,0.3907692307692307,0.4309927360774818,0.6783115233963903,0.2256763066659282,0.2820679902848093
human_ocr_ensembl,Open chromatin,kmer_logistic_regression,6-mer logistic regression,2026,3,6990,4009,2981,0.4554919936214652,0.4310344827586206,0.4832214765100671,0.6839917130435051,0.2214600297164695,0.2772584618967464
human_ocr_ensembl,Open chromatin,kmer_logistic_regression,6-mer logistic regression,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.6697807330518498,0.2423412639873944,0.2927488835296692
human_ocr_ensembl,Open chromatin,small_cnn,CNN,2026,0,6993,2450,4543,0.3066565473960532,0.0,0.3483412322274881,0.697700880924679,0.0371458082645385,0.2044658998477741
human_ocr_ensembl,Open chromatin,small_cnn,CNN,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.6634095979509551,0.0642621678646182,0.2331061171721764
human_ocr_ensembl,Open chromatin,small_cnn,CNN,2026,2,6991,3884,3107,0.410124746689371,0.3907692307692307,0.4309927360774818,0.676035757932737,0.0798901604045411,0.2292638472521533
human_ocr_ensembl,Open chromatin,small_cnn,CNN,2026,3,6990,4009,2981,0.4554919936214652,0.4310344827586206,0.4832214765100671,0.6866652514231439,0.0754019957659326,0.2238682434985148
human_ocr_ensembl,Open chromatin,small_cnn,CNN,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.6960658999570736,0.017992439953469,0.2204610499680474
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,0,6993,2450,4543,0.3066565473960532,0.0,0.3483412322274881,0.7593285476197964,0.0157298327374488,0.1840060750358428
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.7074079211080992,0.0504977873888487,0.2202912229207211
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,2,6991,3884,3107,0.410124746689371,0.3907692307692307,0.4309927360774818,0.722889487112089,0.0366827930086519,0.2110519410418477
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,3,6990,4009,2981,0.4554919936214652,0.4310344827586206,0.4832214765100671,0.7258538717272249,0.0265485116191347,0.2077726177024403
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.7214671803409545,0.0714033267923093,0.2177336954538539
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,0,6993,2450,4543,0.3066565473960532,0.0,0.3483412322274881,0.7015479297596212,0.0483610700795218,0.202041069396041
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.6901651052835788,0.0350263920550109,0.2228861601645003
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,2,6991,3884,3107,0.410124746689371,0.3907692307692307,0.4309927360774818,0.7016321737202165,0.0453218524028976,0.216042309695986
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,3,6990,4009,2981,0.4554919936214652,0.4310344827586206,0.4832214765100671,0.7098157793070254,0.0245925332269179,0.2115541364291495
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.7106620516933708,0.0428290743058546,0.2173109958490844
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,0,6993,2450,4543,0.3066565473960532,0.0,0.3483412322274881,0.557653982129942,0.0956511339496171,0.2355600249568834
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.5643871445761655,0.0347444385253994,0.2475584976648753
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,2,6991,3884,3107,0.410124746689371,0.3907692307692307,0.4309927360774818,0.6019238475824663,0.0664884833034788,0.2425271881433623
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,3,6990,4009,2981,0.4554919936214652,0.4310344827586206,0.4832214765100671,0.6341387697874348,0.0912950189333141,0.2363152810690726
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.5843167108589443,0.0690364211195563,0.2449378614216282
