gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,122,71,51,0.548639034952057,0.5471698113207547,0.550314465408805,0.5564761115713891,0.03231540224591245,0.24425468298277778,mpra_ldlr_promoter,small_cnn,official,2026,none,standard
1,30,21,9,0.5534591194968554,0.5534591194968553,0.5534591194968553,0.8465608465608465,0.08579430580139158,0.21700653506770826,mpra_ldlr_promoter,small_cnn,official,2026,none,standard
