task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_ldlr_promoter,MPRA variant effect (LDLR promoter),caduceus_ph,Caduceus Ph,official,frozen,2026,temperature,standard,0.49782608695652175,0.6327314559324473,0.045058118940866865,0.24095206254097534,0.0053962580437973634,,-0.0016209435620363477,0.0010928350816170607,0.01357183625586606,0.0711651378550656,0.7333333333333333,1.2115942028985507,15,0.49782608695652175,0.045058118940866865,0.24095206254097534,0.4391534391534392,0.4990334161833748,0.05987997702993564,0.06832689590636776,0.04956824071883681,0.018758655187530948,152,92,60,0.06469586500315927,cuda,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,mean,256
