gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,207,17,190,0.48597423510466986,0.485,0.4866666666666667,0.4308049535603715,0.03222530839091914,0.0764297958846907,mpra_bcl11a_enhancer,small_cnn_rc_aug,official,2026,none,standard
1,99,7,92,0.48833333333333345,0.48833333333333334,0.48833333333333334,0.5015527950310559,0.04378745990871179,0.0676266156698288,mpra_bcl11a_enhancer,small_cnn_rc_aug,official,2026,none,standard
