task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_f9_promoter,MPRA variant effect (F9 promoter),caduceus_ph,Caduceus Ph,official,frozen,2026,temperature,standard,0.5785482123510293,0.5351666898449856,0.0037350366505001786,0.2495019145215315,0.0034815368430549955,,-0.0010530413818148898,-0.0001295963704355252,0.10825528786449343,0.09983459393028107,0.5,1.0461538461538462,14,0.5785482123510293,0.0037350366505001786,0.2495019145215315,0.5332167832167832,0.5735217163788593,0.04030493316207606,0.06733242850767812,0.030954449817051644,0.03637797869062648,136,65,71,0.0684743960009655,cuda,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,mean,256
