task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_ldlr_promoter,MPRA variant effect (LDLR promoter),small_cnn_rc_aug,Small Cnn Rc Aug,official,supervised,2026,none,standard,0.48297101449275365,0.5877167205108492,0.051716402957313945,0.241584349716517,0.013564552180469036,,0.008865833282470703,0.009349167346954346,0.05197591704793618,0.08704177451817165,0.5333333333333333,0.881159420289855,15,0.48297101449275365,0.051716402957313945,0.241584349716517,0.43579121789560893,0.6507936507936508,0.21500243289804188,0.07498332760373105,0.042902511358261064,0.03208081624546999,152,92,60,2.483221499976935,cpu,small_cnn,single_nucleotide_vocab,adaptive_max_pool,64
