gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,67,26,41,0.5373932476654162,0.5347593582887701,0.5401069518716578,0.4606003752345215,0.11200211594869301,0.25001997578152685,mpra_hbb_promoter,caduceus_ph,official,2026,none,matched_negative_retraining
1,22,9,13,0.5454545454545453,0.5454545454545454,0.5454545454545454,0.46153846153846156,0.09098524955515613,0.25004191317693497,mpra_hbb_promoter,caduceus_ph,official,2026,none,matched_negative_retraining
