task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_f9_promoter,MPRA variant effect (F9 promoter),dnabert2,Dnabert2,official,frozen,2026,temperature,standard,0.5235102925243771,0.5344867205934569,0.016067501564033405,0.24886429497643886,0.10781687639759306,0.9632352941176471,-0.10405214532260032,-0.08171342554739469,0.051635953437054634,0.15551264154814234,0.6428571428571429,1.3450549450549452,14,0.5235102925243771,0.016067501564033405,0.24886429497643886,0.4505494505494505,0.6293706293706294,0.17882117882117887,0.08848225073128996,0.07309463917966431,0.015387611551625643,136,65,71,0.010629900003550574,cpu,external\dnabert2_local,external\dnabert2_local,mean,768
