gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,189,29,160,0.46767195767195774,0.4666666666666667,0.4683333333333333,0.5758620689655172,0.029109160530165906,0.13070010165122392,mpra_myc_enhancer,caduceus_ph,official,2026,temperature,standard
1,114,18,96,0.4699999999999998,0.47,0.47,0.4305555555555556,0.024772771332221333,0.13360826422829938,mpra_myc_enhancer,caduceus_ph,official,2026,temperature,standard
