task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_hbb_promoter,MPRA variant effect (HBB promoter),dnabert2,Dnabert2,official,frozen,2026,none,matched_negative_retraining,0.4878306878306878,0.3845701082000377,0.09896482838137985,0.25082296021807143,0.0243110973557399,0.3146067415730337,-0.030787613679219505,-0.05164016230109231,0.02681771674933066,0.029329807391202868,0.3,0.7628571428571428,10,0.4878306878306878,0.09896482838137985,0.25082296021807143,0.4444444444444445,0.5037523452157597,0.05930790077131526,0.10282056712093157,0.08722235131092673,0.01559821581000484,89,35,54,9.44409689999884,cpu,external\dnabert2_local,external\dnabert2_local,mean,768
