gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,207,17,190,0.48597423510466986,0.485,0.4866666666666667,0.5258513931888545,0.055523308228478715,0.09464268042443379,mpra_bcl11a_enhancer,kmer_logistic_regression,official,2026,none,standard
1,99,7,92,0.48833333333333345,0.48833333333333334,0.48833333333333334,0.3307453416149068,0.08160933730151779,0.08846723839598299,mpra_bcl11a_enhancer,kmer_logistic_regression,official,2026,none,standard
