gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,189,29,160,0.46767195767195774,0.4666666666666667,0.4683333333333333,0.5025862068965516,0.003946904255701211,0.12991971857616472,mpra_myc_enhancer,dnabert2,official,2026,none,standard
1,114,18,96,0.4699999999999998,0.47,0.47,0.7100694444444445,0.00043518729867370043,0.1326778219895333,mpra_myc_enhancer,dnabert2,official,2026,none,standard
