gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,207,17,190,0.48597423510466986,0.485,0.4866666666666667,0.5394736842105263,0.037949185368519475,0.07680249569392336,mpra_bcl11a_enhancer,small_cnn,official,2026,temperature,standard
1,99,7,92,0.48833333333333345,0.48833333333333334,0.48833333333333334,0.6956521739130435,0.04940700869668614,0.0681221515448997,mpra_bcl11a_enhancer,small_cnn,official,2026,temperature,standard
