gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,189,29,160,0.46767195767195774,0.4666666666666667,0.4683333333333333,0.5790948275862069,0.09456665276097918,0.14293319571802213,mpra_myc_enhancer,kmer_logistic_regression,official,2026,none,standard
1,114,18,96,0.4699999999999998,0.47,0.47,0.6822916666666666,0.05558739466445398,0.11717402171769377,mpra_myc_enhancer,kmer_logistic_regression,official,2026,none,standard
