task_id,task_label,model_id,model_label,seed,gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier
human_ocr_ensembl,Open chromatin,small_cnn_rc_aug,RC-aug CNN,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.7214671803409545,0.07140332679230939,0.21773369545385393
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,0,6993,2450,4543,0.30665654739605325,0.0,0.34834123222748814,0.7015479297596212,0.048361070079521805,0.202041069396041
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.6901651052835788,0.03502639205501093,0.22288616016450033
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,2,6991,3884,3107,0.410124746689371,0.39076923076923076,0.43099273607748184,0.7016321737202165,0.04532185240289761,0.21604230969598606
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,3,6990,4009,2981,0.45549199362146525,0.43103448275862066,0.48322147651006714,0.7098157793070254,0.02459253322691791,0.2115541364291495
human_ocr_ensembl,Open chromatin,dnabert2,DNABERT-2,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.7106620516933708,0.04282907430585466,0.2173109958490844
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,0,6993,2450,4543,0.30665654739605325,0.0,0.34834123222748814,0.557653982129942,0.0956511339496171,0.23556002495688347
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,1,6988,3536,3452,0.3706965797431839,0.3483483483483483,0.3907563025210084,0.5643871445761655,0.03474443852539946,0.2475584976648753
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,2,6991,3884,3107,0.410124746689371,0.39076923076923076,0.43099273607748184,0.6019238475824663,0.06648848330347888,0.2425271881433623
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,3,6990,4009,2981,0.45549199362146525,0.43103448275862066,0.48322147651006714,0.6341387697874348,0.09129501893331418,0.23631528106907268
human_ocr_ensembl,Open chromatin,caduceus_ph,Caduceus-Ph,2026,4,6990,3597,3393,0.5398178916856291,0.4832347140039448,0.8378378378378378,0.5843167108589443,0.06903642111955634,0.24493786142162827
