dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_enhancers_cohn,small_cnn_rc_aug,61,3.0,0.5968210572420165,0.7391222222222222,0.6708333333333333,0.04973090741162498
human_enhancers_cohn,small_cnn_rc_aug,61,4.0,0.6042001649390819,0.7413833333333334,0.6658333333333334,0.04019900066157182
human_enhancers_cohn,small_cnn_rc_aug,61,5.0,0.595761472402617,0.7460263888888888,0.6716666666666666,0.06513632740204532
human_enhancers_cohn,small_cnn_rc_aug,61,6.0,0.588886535444925,0.7513361111111111,0.6816666666666666,0.03578684431190292
human_enhancers_ensembl,small_cnn,11,1.0,0.6768613674423911,0.6999555555555556,0.65,0.04407629370689394
human_enhancers_ensembl,small_cnn,11,2.0,0.6422723965211348,0.7107333333333333,0.6283333333333333,0.07477401730914911
human_enhancers_ensembl,small_cnn,11,3.0,0.6324562105265531,0.7143999999999999,0.6183333333333333,0.09944163355976342
human_enhancers_ensembl,small_cnn,11,4.0,0.6088838523084467,0.7607222222222222,0.65,0.09339471779763696
human_enhancers_ensembl,small_cnn,11,5.0,0.5650483667850494,0.7945666666666668,0.7133333333333334,0.07735769703984262
human_enhancers_ensembl,small_cnn,11,6.0,0.5215675018050454,0.8145333333333333,0.6983333333333334,0.16459977505107723
human_enhancers_ensembl,small_cnn,23,1.0,0.6900714527476918,0.7581777777777777,0.5133333333333333,0.16097582787275316
human_enhancers_ensembl,small_cnn,23,2.0,0.6716678494756873,0.7613222222222222,0.6783333333333333,0.09936475063363712
human_enhancers_ensembl,small_cnn,23,3.0,0.6207454014908184,0.8245444444444444,0.67,0.15308731469015277
human_enhancers_ensembl,small_cnn,23,4.0,0.5623367008837786,0.8561333333333334,0.7683333333333333,0.06044548556208611
human_enhancers_ensembl,small_cnn,23,5.0,0.4986634376374158,0.8778222222222224,0.7883333333333333,0.0629811245513459
human_enhancers_ensembl,small_cnn,23,6.0,0.4729850536042994,0.8800444444444444,0.7666666666666667,0.12026946146662038
human_enhancers_ensembl,small_cnn,37,1.0,0.6653737615455281,0.6731333333333334,0.5916666666666667,0.12492968281110126
human_enhancers_ensembl,small_cnn,37,2.0,0.656003553758968,0.6749888888888889,0.6233333333333333,0.034536678890387223
human_enhancers_ensembl,small_cnn,37,3.0,0.6408549330451272,0.6865666666666668,0.6333333333333333,0.05771260609229407
human_enhancers_ensembl,small_cnn,37,4.0,0.6268002770163796,0.7041999999999999,0.6383333333333333,0.06645696625113487
human_enhancers_ensembl,small_cnn,37,5.0,0.6080159219828519,0.7187777777777778,0.5983333333333334,0.16068100281059738
human_enhancers_ensembl,small_cnn,37,6.0,0.5988285744732077,0.7416555555555555,0.6683333333333333,0.05010795637965201
human_enhancers_ensembl,small_cnn,49,1.0,0.6833962527188387,0.662788888888889,0.5416666666666666,0.14856127967437108
human_enhancers_ensembl,small_cnn,49,2.0,0.6561146920377557,0.6712111111111111,0.6183333333333333,0.06575880587100982
