gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,122,71,51,0.548639034952057,0.5471698113207547,0.550314465408805,0.4990334161833748,0.06832689590636776,0.2479480393082064,mpra_ldlr_promoter,caduceus_ph,official,2026,temperature,standard
1,30,21,9,0.5534591194968554,0.5534591194968553,0.5534591194968553,0.4391534391534392,0.04956824071883681,0.21250175702090238,mpra_ldlr_promoter,caduceus_ph,official,2026,temperature,standard
