task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_f9_promoter,MPRA variant effect (F9 promoter),small_cnn,Small Cnn,official,supervised,2026,temperature,standard,0.5243770314192849,0.5204570731269513,0.03402703123934131,0.25067263635030546,0.009724250994622707,,-0.008307486772537231,-0.008585631847381592,0.058459719733240115,0.12658398353557823,0.5,1.0461538461538462,14,0.5243770314192849,0.03402703123934131,0.25067263635030546,0.4475524475524476,0.5829408686551544,0.13538842110270677,0.09770189287761843,0.0007047050378539144,0.09699718783976452,136,65,71,1.078469900006894,cpu,small_cnn,single_nucleotide_vocab,adaptive_max_pool,64
