gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,88,39,49,0.4376687668766877,0.43564356435643564,0.4389438943894389,0.5735217163788593,0.030954449817051644,0.24770702021436034,mpra_f9_promoter,caduceus_ph,official,2026,temperature,standard
1,48,26,22,0.4422442244224422,0.44224422442244227,0.44224422442244227,0.5332167832167832,0.06733242850767812,0.2527925540846787,mpra_f9_promoter,caduceus_ph,official,2026,temperature,standard
