task_id,task_readable_name,model_id,model_readable_name,split_id,mode,seed,calibration_method,intervention_id,auroc,auprc,ece,brier,rc_mean_abs_delta,rc_flip_rate,mono_positive_prob_drop,dinuc_positive_prob_drop,spearman_abs_effect,pearson_abs_effect,topk_precision,topk_enrichment,topk_count,overall_auroc,overall_ece,overall_brier,worst_bin_auroc,best_bin_auroc,gc_bin_auroc_gap,worst_bin_ece,best_bin_ece,gc_bin_ece_gap,test_count,positive_count,negative_count,runtime_seconds,device,model_checkpoint,tokenizer_name,pooling,embedding_dim
mpra_hbb_promoter,MPRA variant effect (HBB promoter),caduceus_ph,Caduceus Ph,official,frozen,2026,none,matched_negative_retraining,0.4656084656084656,0.3821790005884735,0.10680693549186362,0.25002539850848166,0.0020135713506010773,0.6853932584269663,6.092980764815792e-06,7.694517624851072e-05,-0.11850265713827036,-0.06036158561849981,0.4,1.0171428571428571,10,0.4656084656084656,0.10680693549186362,0.25002539850848166,0.4606003752345215,0.46153846153846156,0.0009380863039400444,0.11200211594869301,0.09098524955515613,0.02101686639353688,89,35,54,9.423417291000078,cuda,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,kuleshov-group/caduceus-ph_seqlen-1k_d_model-256_n_layer-4_lr-8e-3,mean,256
