gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,88,39,49,0.4376687668766877,0.43564356435643564,0.4389438943894389,0.7100994243851387,0.21034220001320497,0.2176761046381613,mpra_f9_promoter,kmer_logistic_regression,official,2026,none,standard
1,48,26,22,0.4422442244224422,0.44224422442244227,0.44224422442244227,0.6136363636363636,0.24216482293300104,0.26312235747930607,mpra_f9_promoter,kmer_logistic_regression,official,2026,none,standard
