gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,207,17,190,0.48597423510466986,0.485,0.4866666666666667,0.7205882352941175,0.41781505881769265,0.24994738481306095,mpra_bcl11a_enhancer,caduceus_ph,official,2026,none,matched_negative_retraining
1,99,7,92,0.48833333333333345,0.48833333333333334,0.48833333333333334,0.327639751552795,0.42929214229703233,0.25000209557097847,mpra_bcl11a_enhancer,caduceus_ph,official,2026,none,matched_negative_retraining
