gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,88,39,49,0.4376687668766877,0.43564356435643564,0.4389438943894389,0.4767137624280481,0.05541916893490242,0.24969075148972789,mpra_f9_promoter,dnabert2,official,2026,none,matched_negative_retraining
1,48,26,22,0.4422442244224422,0.44224422442244227,0.44224422442244227,0.6311188811188811,0.13832481919249506,0.24799680875293828,mpra_f9_promoter,dnabert2,official,2026,none,matched_negative_retraining
