gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,122,71,51,0.548639034952057,0.5471698113207547,0.550314465408805,0.43579121789560893,0.07498332760373105,0.24891405166284383,mpra_ldlr_promoter,small_cnn_rc_aug,official,2026,none,standard
1,30,21,9,0.5534591194968554,0.5534591194968553,0.5534591194968553,0.6507936507936508,0.042902511358261064,0.21177689513478778,mpra_ldlr_promoter,small_cnn_rc_aug,official,2026,none,standard
