gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,207,17,190,0.48597423510466986,0.485,0.4866666666666667,0.47724458204334363,0.037880269526451196,0.0768248742048635,mpra_bcl11a_enhancer,caduceus_ph,official,2026,temperature,standard
1,99,7,92,0.48833333333333345,0.48833333333333334,0.48833333333333334,0.32298136645962733,0.049389910088618816,0.06817820914180102,mpra_bcl11a_enhancer,caduceus_ph,official,2026,temperature,standard
