gc_bin,count,positive_count,negative_count,gc_mean,gc_min,gc_max,auroc,ece,brier,task_id,model_id,split_id,seed,calibration_method,intervention_id
0,122,71,51,0.548639034952057,0.5471698113207547,0.550314465408805,0.4990334161833748,0.05634501543282466,0.24645435757702963,mpra_ldlr_promoter,caduceus_ph,official,2026,none,standard
1,30,21,9,0.5534591194968554,0.5534591194968553,0.5534591194968553,0.4391534391534392,0.06155980877665712,0.21383120268186553,mpra_ldlr_promoter,caduceus_ph,official,2026,none,standard
